darcy,manning,hazen
0.043655632327717735,0.16315205787479337,0.08768807733793989
0.05427108221767629,0.19695911380573802,0.10618573003021212
0.04912262606123222,0.17944793953550797,0.09669255841221865
0.03651034208748356,0.1353775482443459,0.0681400013000928
0.03876791425827576,0.1419171630361123,0.0759073217520312
0.052255787689914804,0.1964480224938225,0.09819089434811396
0.04635323026374161,0.16452407640672895,0.0839460278259673
0.04592330465547762,0.1772705701217405,0.10716376304189179
0.04130069573006465,0.15015939315333032,0.07294692373643277
0.04235425502238438,0.15434814977507963,0.0780741640747652
0.04302590581299029,0.1591643313322528,0.08820689562386859
0.04085466917889668,0.15311770486166953,0.08159142341952001
0.041105737963642384,0.14942497507998503,0.0775234603379781
0.04321042420130151,0.16427467155814435,0.0841677167902849
0.04097021281490311,0.15065051657047984,0.08132290695574286
0.04267015778805618,0.1666882421032833,0.09375509934379514
0.0533277698959345,0.19984019502318753,0.10933650450485674
0.052156866026882374,0.1841968195294915,0.09711465520229931
0.04801946285381479,0.18862547554470857,0.1016289009862384
0.040744406521539836,0.15254376090692845,0.09231767940770264
0.04586161055918166,0.16739932337402133,0.08573039036719744
0.052169962852786717,0.1854828193299622,0.09236072923106955
0.04425893579209122,0.16657947067922876,0.08297426180875606
0.044954939922509374,0.16656881048190125,0.07934697262310075
0.0434192332138053,0.16185710731224082,0.08548543688406843
0.045815523791538665,0.17686153692111395,0.1069344867612468
0.04493688580571387,0.16549000267722475,0.09333417586253431
0.042389924554704625,0.16213724414657593,0.09126534468953444
0.04981762380525128,0.1839250258775739,0.09370781246220337
0.04407160549866945,0.16374693887540645,0.09059004792339737
0.040930960286596506,0.1535123215808521,0.08498501648326483
0.053745933620865674,0.201090063550181,0.11301587338524387
0.042391747152442316,0.1549157585226192,0.07959299656308616
0.03897342875955722,0.14324390682390536,0.0816139633747806
0.04128709473500124,0.15490515226836274,0.08225075993249863
0.04436998788066652,0.16414897434714046,0.08833397087592976
0.06531930047533858,0.24715124563779697,0.13759778265457104
0.06294920154588934,0.23478545569638817,0.12284735775704426
0.05326432850993671,0.19647957446204886,0.1047141349843795
0.05799550766078529,0.21819314351036642,0.1129793005092198
0.04702615875423933,0.1697497804527815,0.08297604897534457
0.046347304878539455,0.17998966080122294,0.10603681414702353
0.04178364197504512,0.15072187782638333,0.07984899071103975
0.04718805046600789,0.17978374497810104,0.10435268902438039
0.03835437422200514,0.14163780098459638,0.07714150893608979
0.042469742524948895,0.15307035764728483,0.08215296383190492
0.04208490948673316,0.1547622934331447,0.08639750995217116
0.04153871047219148,0.16443256364004233,0.0973747862945723
0.04995368458267255,0.18187991981970497,0.0892929991707513
0.0512316723017945,0.19143927877721603,0.10619675295393231
0.041609147448181186,0.15478697533319913,0.0827764287128604
0.046321892400201785,0.17217505078127013,0.09861071967633724
0.04388137665548971,0.16379515580379006,0.08624105274326495
0.04986462813734754,0.18103020413041718,0.0918213348836579
0.04867042768820775,0.18161387498281018,0.1122401710730029
0.04473887571624514,0.17432661023361692,0.10115858029484562
0.04218091086059942,0.15893819016340643,0.08019268503453567
0.043030439938831176,0.16565298612687865,0.10216001484012503
0.04195918923368876,0.15261022464427912,0.07657266774932292
0.04841116376566329,0.17764841664701922,0.08283558913843504
0.04588048643814378,0.16776452328485322,0.09189311130545741
0.050399248637569685,0.18098241120813902,0.1006958548556067
0.04832881516119733,0.18440443075028837,0.10350791120655538
0.04293331145770962,0.16307845056989925,0.09223628706572615
0.04974196329496474,0.18360502217618271,0.09473881355629005
0.03837241626117351,0.1430881874546947,0.07745257891937518
0.0372609474762084,0.14021816066721574,0.07618414995085697
0.04584172368556395,0.17987984569580448,0.11050946895741634
0.04321056530559101,0.16924581062795685,0.09654069010789432
0.04953984420598912,0.17367701875303615,0.09279394816478634
0.04563011465547365,0.17773453022057598,0.1037143790928744
0.04412828663828417,0.16516428501815525,0.09215858197450542
0.04702606463310261,0.16896292631354265,0.0857257420596015
0.04418486479869994,0.16406337311518493,0.08144986158746054
0.04904902251569445,0.17785354301988812,0.08307725864523975
